artist_id,date,week_index,career_month,streams,followers,playlist_adds,editorial_adds
A03,2024-07-29,238,54.736,235772,951838,2107,106
A03,2024-08-05,239,54.966,359166,969656,4330,872
A03,2024-08-12,240,55.196,326159,984468,3695,875
A03,2024-08-19,241,55.426,332096,995944,2858,788
A03,2024-08-26,242,55.656,302188,1005780,2549,501
A03,2024-09-02,243,55.886,317286,1017470,2977,463
A03,2024-09-09,244,56.116,291656,1024653,1939,471
A03,2024-09-16,245,56.346,327896,1031424,1735,473
A03,2024-09-23,246,56.576,276131,1036751,1536,290
A03,2024-09-30,247,56.806,274632,1041742,1462,243
A03,2024-10-07,248,57.036,293582,1045789,1174,285
A03,2024-10-14,249,57.266,288957,1049577,1127,257
A03,2024-10-21,250,57.496,291224,1052873,1001,243
A03,2024-10-28,251,57.726,266893,1055560,925,145
A03,2024-11-04,252,57.956,286413,1058365,899,169
A03,2024-11-11,253,58.186,295823,1060706,757,139
A03,2024-11-18,254,58.416,269265,1062051,590,152
A03,2024-11-25,255,58.646,291505,1065764,1117,120
A03,2024-12-02,256,58.876,319044,1067445,530,92
A03,2024-12-09,257,59.106,252729,1068057,463,119
A03,2024-12-16,258,59.336,283829,1070490,826,73
A03,2024-12-23,259,59.566,295037,1071873,532,106
A03,2024-12-30,260,59.796,294044,1072960,462,80
A03,2025-01-06,261,60.026,269982,1073882,494,69
A03,2025-01-13,262,60.256,312061,1075105,444,74
A03,2025-01-20,263,60.486,283825,1076813,651,79
A03,2025-01-27,264,60.716,346141,1084235,1895,336
A03,2025-02-03,265,60.946,287111,1088414,1269,343
A03,2025-02-10,266,61.176,321881,1093895,1494,268
A03,2025-02-17,267,61.406,308020,1098148,1234,281
A03,2025-02-24,268,61.636,332341,1102451,1178,204
A03,2025-03-03,269,61.865,316921,1105574,933,215
A03,2025-03-10,270,62.095,276859,1106861,598,147
A03,2025-03-17,271,62.325,301930,1109765,928,191
A03,2025-03-24,272,62.555,316539,1112065,736,169
A03,2025-03-31,273,62.785,319099,1113994,638,105
A03,2025-04-07,274,63.015,277207,1115061,550,104
A03,2025-04-14,275,63.245,348148,1123766,2248,369
A03,2025-04-21,276,63.475,342568,1129613,1559,355
A03,2025-04-28,277,63.705,333343,1135192,1526,239
A03,2025-05-05,278,63.935,371337,1139788,1171,210
A03,2025-05-12,279,64.165,325101,1143762,1159,303
A03,2025-05-19,280,64.395,333890,1146385,799,165
A03,2025-05-26,281,64.625,298236,1148372,749,158
A03,2025-06-02,282,64.855,282883,1149674,626,103
A03,2025-06-09,283,65.085,298308,1151324,668,185
A03,2025-06-16,284,65.315,267011,1153232,828,135
A03,2025-06-23,285,65.545,306082,1155022,684,99
A03,2025-06-30,286,65.775,282241,1155855,517,83
A03,2025-07-07,287,66.005,298829,1158364,888,120
A03,2025-07-14,288,66.235,325065,1173944,4079,671
A03,2025-07-21,289,66.465,372438,1184939,2807,409
A03,2025-07-28,290,66.695,352056,1192731,2078,341
A03,2025-08-04,291,66.925,331297,1198086,1539,380
A03,2025-08-11,292,67.155,327204,1205386,2043,321
A03,2025-08-18,293,67.385,355349,1208983,1040,271
A03,2025-08-25,294,67.615,312754,1212553,1164,251
A03,2025-09-01,295,67.845,313248,1215892,1109,218
A03,2025-09-08,296,68.075,295267,1218957,1097,203
A03,2025-09-15,297,68.305,333460,1221538,865,206
A03,2025-09-22,298,68.535,317687,1230563,2526,483
A03,2025-09-29,299,68.765,336632,1238989,2328,330
A03,2025-10-06,300,68.995,384081,1246305,1917,317
A03,2025-10-13,301,69.225,367244,1250002,1070,206
A03,2025-10-20,302,69.455,367719,1253516,1026,240
A03,2025-10-27,303,69.685,355260,1257202,1110,271
A03,2025-11-03,304,69.915,309558,1259562,919,235
A03,2025-11-10,305,70.145,328171,1263406,1237,209
A03,2025-11-17,306,70.375,350238,1267526,1244,136
A03,2025-11-24,307,70.605,367469,1271273,1103,137
A03,2025-12-01,308,70.835,390868,1273290,604,193
A03,2025-12-08,309,71.065,356458,1274788,580,150
A03,2025-12-15,310,71.295,365461,1276839,692,140
A03,2025-12-22,311,71.525,365688,1278316,550,121
A03,2025-12-29,312,71.755,366739,1280192,648,90
A03,2026-01-05,313,71.985,379328,1287322,1926,111
A03,2026-01-12,314,72.215,520479,1311620,5802,762
A03,2026-01-19,315,72.445,528700,1329278,4142,708
A03,2026-01-26,316,72.675,510265,1344097,3505,744
A03,2026-02-02,317,72.905,457499,1354474,2567,777
A03,2026-02-09,318,73.135,488267,1364430,2380,517
A03,2026-02-16,319,73.365,401403,1371412,1907,544
A03,2026-02-23,320,73.595,405665,1377137,1587,549
A03,2026-03-02,321,73.825,404467,1383734,1814,404
A03,2026-03-09,322,74.055,401545,1387585,1143,212
A03,2026-03-16,323,74.285,403760,1391184,1077,280
A03,2026-03-23,324,74.515,391574,1395300,1247,343
A03,2026-03-30,325,74.745,396193,1398142,918,226
A03,2026-04-06,326,74.975,400100,1401071,932,225
A03,2026-04-13,327,75.205,362441,1402417,651,225
A03,2026-04-20,328,75.435,351124,1404060,761,179
A03,2026-04-27,329,75.664,363948,1405421,653,183
A03,2026-05-04,330,75.894,332811,1406062,568,130
A03,2026-05-11,331,76.124,326700,1406240,471,150
A03,2026-05-18,332,76.354,332178,1406847,563,147
A03,2026-05-25,333,76.584,339326,1407192,476,113
A03,2026-06-01,334,76.814,316663,1408656,824,101
A03,2026-06-08,335,77.044,384432,1410931,825,155
A03,2026-06-15,336,77.274,339257,1410966,403,119
A03,2026-06-22,337,77.504,339565,1411327,484,104
A03,2026-06-29,338,77.734,347257,1412275,608,100
A04,2022-06-06,0,0.0,46537,25911,99,11
A04,2022-06-13,1,0.23,49242,26918,115,13
A04,2022-06-20,2,0.46,52180,36156,2164,283
A04,2022-06-27,3,0.69,47927,42224,1395,420
A04,2022-07-04,4,0.92,59511,48890,1512,231
A04,2022-07-11,5,1.15,45016,54536,1312,203
A04,2022-07-18,6,1.38,52709,59057,1011,193
A04,2022-07-25,7,1.61,49580,62691,804,187
A04,2022-08-01,8,1.84,45206,65892,713,156
A04,2022-08-08,9,2.07,51059,68616,578,182
A04,2022-08-15,10,2.3,44657,71239,577,100
A04,2022-08-22,11,2.53,48929,73720,530,106
A04,2022-08-29,12,2.76,50870,75718,405,88
A04,2022-09-05,13,2.99,46996,77311,319,74
A04,2022-09-12,14,3.22,43827,78671,272,57
A04,2022-09-19,15,3.45,45641,80209,312,47
A04,2022-09-26,16,3.68,48920,81271,184,67
A04,2022-10-03,17,3.91,42078,82197,174,30
A04,2022-10-10,18,4.14,45450,83312,211,40
A04,2022-10-17,19,4.37,45994,84767,295,32
A04,2022-10-24,20,4.6,61156,93602,2091,374
A04,2022-10-31,21,4.83,59163,102124,2029,267
A04,2022-11-07,22,5.06,58011,106990,1127,252
A04,2022-11-14,23,5.29,55014,111673,1096,246
A04,2022-11-21,24,5.52,54673,116309,1090,208
A04,2022-11-28,25,5.75,56929,120158,890,212
A04,2022-12-05,26,5.98,55728,122777,591,139
A04,2022-12-12,27,6.21,54601,125546,635,148
A04,2022-12-19,28,6.44,56089,128456,668,124
A04,2022-12-26,29,6.67,57179,130485,447,106
A04,2023-01-02,30,6.899,57314,131949,307,70
A04,2023-01-09,31,7.129,64286,145030,3190,706
A04,2023-01-16,32,7.359,67555,157086,2936,498
A04,2023-01-23,33,7.589,70073,167656,2568,446
A04,2023-01-30,34,7.819,62611,177146,2333,433
A04,2023-02-06,35,8.049,63850,184888,1902,331
A04,2023-02-13,36,8.279,58044,191320,1601,391
A04,2023-02-20,37,8.509,56630,196626,1330,336
A04,2023-02-27,38,8.739,60974,200937,1073,185
A04,2023-03-06,39,8.969,54637,204073,804,210
A04,2023-03-13,40,9.199,56785,207199,798,204
A04,2023-03-20,41,9.429,54689,209032,485,166
A04,2023-03-27,42,9.659,54370,211680,691,123
A04,2023-04-03,43,9.889,58809,213677,517,110
A04,2023-04-10,44,10.119,55339,215275,430,98
A04,2023-04-17,45,10.349,55148,216639,374,69
A04,2023-04-24,46,10.579,50207,217542,277,78
A04,2023-05-01,47,10.809,49330,218536,303,53
A04,2023-05-08,48,11.039,50122,219402,269,42
A04,2023-05-15,49,11.269,48538,227571,2101,410
A04,2023-05-22,50,11.499,54636,234018,1659,452
A04,2023-05-29,51,11.729,57068,239733,1474,287
A04,2023-06-05,52,11.959,56305,243875,1089,183
A04,2023-06-12,53,12.189,55547,247890,1064,217
A04,2023-06-19,54,12.419,52386,250721,782,157
A04,2023-06-26,55,12.649,48721,253290,732,134
A04,2023-07-03,56,12.879,43360,255468,655,129
A04,2023-07-10,57,13.109,50144,257394,571,126
A04,2023-07-17,58,13.339,49271,258777,440,90
A04,2023-07-24,59,13.569,43321,259975,415,86
A04,2023-07-31,60,13.799,49822,260882,322,78
A04,2023-08-07,61,14.029,47538,261808,335,61
A04,2023-08-14,62,14.259,43145,262291,240,53
A04,2023-08-21,63,14.489,44707,262888,264,55
A04,2023-08-28,64,14.719,49477,265368,719,42
A04,2023-09-04,65,14.949,77297,287509,5545,1360
A04,2023-09-11,66,15.179,70676,306763,4867,629
A04,2023-09-18,67,15.409,66079,321399,3747,1042
A04,2023-09-25,68,15.639,60732,333483,3142,740
A04,2023-10-02,69,15.869,64044,346061,3266,503
A04,2023-10-09,70,16.099,57752,357672,3058,393
A04,2023-10-16,71,16.329,60893,366173,2282,435
A04,2023-10-23,72,16.559,59463,372508,1753,427
A04,2023-10-30,73,16.789,57483,379207,1857,300
A04,2023-11-06,74,17.019,56307,383847,1353,305
A04,2023-11-13,75,17.249,53046,387028,1004,259
A04,2023-11-20,76,17.479,50817,390468,1079,191
A04,2023-11-27,77,17.709,49862,393090,881,197
A04,2023-12-04,78,17.939,59512,395454,787,134
A04,2023-12-11,79,18.169,60505,397193,630,116
A04,2023-12-18,80,18.399,53368,398708,599,109
A04,2023-12-25,81,18.629,55066,399726,471,86
A04,2024-01-01,82,18.859,53357,400848,504,69
A04,2024-01-08,83,19.089,61137,401261,302,63
A04,2024-01-15,84,19.319,53938,401436,267,59
A04,2024-01-22,85,19.549,53225,401519,246,45
A04,2024-01-29,86,19.779,53987,401593,242,35
A04,2024-02-05,87,20.009,55142,401448,183,39
A04,2024-02-12,88,20.239,54052,401118,140,37
A04,2024-02-19,89,20.469,55077,400990,187,39
A04,2024-02-26,90,20.698,52993,400614,132,30
A04,2024-03-04,91,20.928,48589,400244,148,28
A04,2024-03-11,92,21.158,60069,409299,2465,451
A04,2024-03-18,93,21.388,59619,415629,1795,240
A04,2024-03-25,94,21.618,59688,421378,1656,277
A04,2024-04-01,95,21.848,67362,424351,942,251
A04,2024-04-08,96,22.078,65156,427449,983,231
A04,2024-04-15,97,22.308,57974,429949,861,193
A04,2024-04-22,98,22.538,62208,432345,823,162
A04,2024-04-29,99,22.768,56450,434137,694,124
A04,2024-05-06,100,22.998,59054,435557,594,100
A04,2024-05-13,101,23.228,52561,436217,427,90
A04,2024-05-20,102,23.458,59066,437130,469,64
A04,2024-05-27,103,23.688,57479,437545,351,73
A04,2024-06-03,104,23.918,58330,437821,314,60
A04,2024-06-10,105,24.148,53440,437710,233,67
A04,2024-06-17,106,24.378,56271,438028,331,33
A04,2024-06-24,107,24.608,60780,439017,484,33
A04,2024-07-01,108,24.838,81008,450879,3137,723
A04,2024-07-08,109,25.068,71767,460771,2687,608
A04,2024-07-15,110,25.298,71301,467681,1953,547
A04,2024-07-22,111,25.528,69929,474566,1958,348
A04,2024-07-29,112,25.758,71215,480264,1664,325
A04,2024-08-05,113,25.988,69475,484653,1348,296
A04,2024-08-12,114,26.218,69739,488322,1171,205
A04,2024-08-19,115,26.448,77094,491443,1014,199
A04,2024-08-26,116,26.678,74705,493513,762,180
A04,2024-09-02,117,26.908,75843,495972,858,170
A04,2024-09-09,118,27.138,81493,498255,797,128
A04,2024-09-16,119,27.368,86717,499397,497,80
A04,2024-09-23,120,27.598,80714,502699,1058,109
A04,2024-09-30,121,27.828,136677,532432,7484,953
A04,2024-10-07,122,28.058,147209,553314,5266,846
A04,2024-10-14,123,28.288,147826,570367,4328,717
A04,2024-10-21,124,28.518,134470,586751,4222,703
A04,2024-10-28,125,28.748,144046,602002,3924,769
A04,2024-11-04,126,28.978,161918,614989,3314,497
A04,2024-11-11,127,29.208,150359,623613,2274,502
A04,2024-11-18,128,29.438,166585,630323,1751,322
A04,2024-11-25,129,29.668,154480,636256,1603,351
A04,2024-12-02,130,29.898,151256,643152,1860,400
A04,2024-12-09,131,30.128,200525,649438,1552,337
A04,2024-12-16,132,30.358,181645,654171,1232,237
A04,2024-12-23,133,30.588,193774,657901,946,237
A04,2024-12-30,134,30.818,192356,661641,957,161
A04,2025-01-06,135,31.048,219348,666191,1074,182
A04,2025-01-13,136,31.278,242125,670116,847,151
A04,2025-01-20,137,31.508,236959,673187,655,143
A04,2025-01-27,138,31.738,240196,676452,695,75
A04,2025-02-03,139,31.968,242048,680678,933,80
A04,2025-02-10,140,32.198,274291,686462,1220,103
A04,2025-02-17,141,32.428,296817,690723,771,99
A04,2025-02-24,142,32.658,296471,695837,989,105
A04,2025-03-03,143,32.888,327108,700164,696,118
A04,2025-03-10,144,33.118,326305,703384,427,84
A04,2025-03-17,145,33.348,319929,706515,429,114
A04,2025-03-24,146,33.578,328922,713632,1399,116
A04,2025-03-31,147,33.808,385015,720298,1107,112
A04,2025-04-07,148,34.038,393626,728552,1483,126
A04,2025-04-14,149,34.268,464611,742171,2598,537
A04,2025-04-21,150,34.497,420968,752644,1969,502
A04,2025-04-28,151,34.727,396408,760908,1509,357
A04,2025-05-05,152,34.957,421886,769767,1581,308
A04,2025-05-12,153,35.187,403014,778504,1622,321
A04,2025-05-19,154,35.417,424176,786688,1422,301
A04,2025-05-26,155,35.647,415749,793217,1045,257
A04,2025-06-02,156,35.877,424066,801118,1367,262
A04,2025-06-09,157,36.107,457788,807914,987,126
A04,2025-06-16,158,36.337,393961,813187,824,117
A04,2025-06-23,159,36.567,436902,819998,1072,186
A04,2025-06-30,160,36.797,439790,825261,682,163
A04,2025-07-07,161,37.027,431933,830306,659,172
A04,2025-07-14,162,37.257,410750,834745,583,139
A04,2025-07-21,163,37.487,429665,842128,1260,147
A04,2025-07-28,164,37.717,454797,847498,682,139
A04,2025-08-04,165,37.947,438782,852110,550,125
A04,2025-08-11,166,38.177,453607,857127,607,116
A04,2025-08-18,167,38.407,434281,865877,1609,145
A04,2025-08-25,168,38.637,562522,880154,2576,600
A04,2025-09-01,169,38.867,511507,891558,2041,455
A04,2025-09-08,170,39.097,552766,902672,1843,383
A04,2025-09-15,171,39.327,530067,911272,1301,379
A04,2025-09-22,172,39.557,501681,920775,1629,268
A04,2025-09-29,173,39.787,476273,928603,1303,271
A04,2025-10-06,174,40.017,512442,939885,2055,299
A04,2025-10-13,175,40.247,552551,947515,1021,270
A04,2025-10-20,176,40.477,485531,954424,1070,219
A04,2025-10-27,177,40.707,495627,965192,2008,194
A04,2025-11-03,178,40.937,597166,987674,4612,863
A04,2025-11-10,179,41.167,551906,1000795,2444,669
A04,2025-11-17,180,41.397,580787,1020270,3950,457
A04,2025-11-24,181,41.627,630114,1034979,2615,567
A04,2025-12-01,182,41.857,580746,1048445,2482,448
A04,2025-12-08,183,42.087,558573,1060075,2110,467
A04,2025-12-15,184,42.317,603632,1074610,2699,434
A04,2025-12-22,185,42.547,598820,1084592,1591,348
A04,2025-12-29,186,42.777,551678,1092843,1324,329
A04,2026-01-05,187,43.007,565431,1101966,1505,254
A04,2026-01-12,188,43.237,557535,1112412,1871,300
A04,2026-01-19,189,43.467,620321,1123380,1804,274
A04,2026-01-26,190,43.697,590546,1129657,741,235
A04,2026-02-02,191,43.927,603992,1136681,889,205
A04,2026-02-09,192,44.157,543986,1142783,864,157
A04,2026-02-16,193,44.387,575202,1152494,1669,206
A04,2026-02-23,194,44.617,602430,1159611,941,207
A04,2026-03-02,195,44.847,586539,1165881,789,193
A04,2026-03-09,196,45.077,584868,1172338,847,177
A04,2026-03-16,197,45.307,600612,1185779,2547,564
A04,2026-03-23,198,45.537,640928,1196648,1785,419
A04,2026-03-30,199,45.767,540114,1207192,2047,369
A04,2026-04-06,200,45.997,564902,1219842,2503,355
A04,2026-04-13,201,46.227,568302,1227071,1149,398
A04,2026-04-20,202,46.457,535858,1233995,1187,250
A04,2026-04-27,203,46.687,515217,1241837,1492,225
A04,2026-05-04,204,46.917,517733,1246722,752,311
A04,2026-05-11,205,47.147,509708,1251789,829,302
A04,2026-05-18,206,47.377,510326,1257377,962,142
A04,2026-05-25,207,47.607,490463,1261999,792,192
A04,2026-06-01,208,47.837,490582,1278665,3807,214
A04,2026-06-08,209,48.066,703891,1323544,10172,942
A04,2026-06-15,210,48.296,724347,1349832,5502,862
A04,2026-06-22,211,48.526,684101,1369209,3933,844
A04,2026-06-29,212,48.756,612313,1387589,3940,891
A05,2019-05-06,0,0.0,89980,56139,88,26
A05,2019-05-13,1,0.23,81022,57811,247,18
A05,2019-05-20,2,0.46,104476,76507,4439,782
A05,2019-05-27,3,0.69,101157,89316,2995,786
A05,2019-06-03,4,0.92,97738,103831,3444,472
A05,2019-06-10,5,1.15,93621,114878,2603,570
A05,2019-06-17,6,1.38,93081,122195,1683,407
A05,2019-06-24,7,1.61,78569,130586,2000,335
A05,2019-07-01,8,1.84,85165,137884,1717,297
A05,2019-07-08,9,2.07,90390,143079,1183,196
A05,2019-07-15,10,2.3,84344,148044,1148,207
A05,2019-07-22,11,2.53,79907,152060,928,202
A05,2019-07-29,12,2.76,78306,155696,842,190
A05,2019-08-05,13,2.99,71696,158698,705,133
A05,2019-08-12,14,3.22,86701,162525,873,116
A05,2019-08-19,15,3.45,82491,164784,496,104
A05,2019-08-26,16,3.68,80274,166881,464,83
A05,2019-09-02,17,3.91,79508,169178,518,95
A05,2019-09-09,18,4.14,82380,171556,533,67
A05,2019-09-16,19,4.37,89425,173077,301,69
A05,2019-09-23,20,4.6,84529,174802,368,60
A05,2019-09-30,21,4.83,97616,189732,3634,723
A05,2019-10-07,22,5.06,100424,202617,3130,642
A05,2019-10-14,23,5.29,101591,213949,2751,520
A05,2019-10-21,24,5.52,90701,225502,2848,407
A05,2019-10-28,25,5.75,88291,234781,2298,471
A05,2019-11-04,26,5.98,83221,240741,1492,308
A05,2019-11-11,27,6.21,92483,248201,1847,376
A05,2019-11-18,28,6.44,96881,253668,1344,289
A05,2019-11-25,29,6.67,99587,257797,1007,272
A05,2019-12-02,30,6.899,91579,261556,941,179
A05,2019-12-09,31,7.129,88431,266162,1165,169
A05,2019-12-16,32,7.359,105727,270328,1012,144
A05,2019-12-23,33,7.589,95619,272332,503,115
A05,2019-12-30,34,7.819,90492,275303,762,111
A05,2020-01-06,35,8.049,102491,277626,569,100
A05,2020-01-13,36,8.279,105099,281459,942,98
A05,2020-01-20,37,8.509,134434,310229,7097,1427
A05,2020-01-27,38,8.739,117942,330447,5034,1356
A05,2020-02-03,39,8.969,123796,354459,5987,1022
A05,2020-02-10,40,9.199,122925,369591,3793,660
A05,2020-02-17,41,9.429,115335,385158,3938,788
A05,2020-02-24,42,9.659,112942,398092,3302,700
A05,2020-03-02,43,9.889,116232,407353,2388,485
A05,2020-03-09,44,10.119,105397,414924,2005,421
A05,2020-03-16,45,10.349,113264,422215,1920,393
A05,2020-03-23,46,10.579,106418,429110,1848,365
A05,2020-03-30,47,10.809,97501,433941,1364,304
A05,2020-04-06,48,11.039,104421,439315,1485,214
A05,2020-04-13,49,11.269,99900,442781,1026,282
A05,2020-04-20,50,11.499,101902,445659,877,190
A05,2020-04-27,51,11.729,92693,448068,788,164
A05,2020-05-04,52,11.959,99110,450528,785,145
A05,2020-05-11,53,12.189,98877,452540,677,113
A05,2020-05-18,54,12.419,124366,471890,4942,886
A05,2020-05-25,55,12.649,107571,484533,3331,716
A05,2020-06-01,56,12.879,104153,496565,3201,656
A05,2020-06-08,57,13.109,107923,508628,3210,645
A05,2020-06-15,58,13.339,96682,515220,1886,435
A05,2020-06-22,59,13.569,107488,522627,2066,354
A05,2020-06-29,60,13.799,100473,526827,1291,359
A05,2020-07-06,61,14.029,100631,531497,1412,341
A05,2020-07-13,62,14.259,104026,535495,1240,218
A05,2020-07-20,63,14.489,103251,538947,1109,205
A05,2020-07-27,64,14.719,113901,541714,911,144
A05,2020-08-03,65,14.949,105794,544004,818,158
A05,2020-08-10,66,15.179,106094,545491,619,128
A05,2020-08-17,67,15.409,99815,547834,852,137
A05,2020-08-24,68,15.639,122425,552977,1490,100
A05,2020-08-31,69,15.869,179917,612644,14966,2719
A05,2020-09-07,70,16.099,159009,651204,9807,2399
A05,2020-09-14,71,16.329,178203,691054,10114,1675
A05,2020-09-21,72,16.559,188323,722644,8061,1895
A05,2020-09-28,73,16.789,172575,746627,6235,1206
A05,2020-10-05,74,17.019,169907,764545,4750,1269
A05,2020-10-12,75,17.249,181390,782341,4706,1090
A05,2020-10-19,76,17.479,192318,795054,3422,805
A05,2020-10-26,77,17.709,189938,807726,3431,732
A05,2020-11-02,78,17.939,175233,818654,3049,514
A05,2020-11-09,79,18.169,178910,828715,2833,361
A05,2020-11-16,80,18.399,196169,838981,2846,480
A05,2020-11-23,81,18.629,214491,847089,2265,398
A05,2020-11-30,82,18.859,226773,851703,1365,222
A05,2020-12-07,83,19.089,221611,859937,2289,296
A05,2020-12-14,84,19.319,262864,864031,1147,272
A05,2020-12-21,85,19.549,245403,868124,1200,193
A05,2020-12-28,86,19.779,221160,870260,782,197
A05,2021-01-04,87,20.009,247464,877222,1918,120
A05,2021-01-11,88,20.239,301445,881103,1003,232
A05,2021-01-18,89,20.469,266664,883918,838,164
A05,2021-01-25,90,20.698,338610,889806,1407,144
A05,2021-02-01,91,20.928,313001,894224,1118,156
A05,2021-02-08,92,21.158,397996,917723,5654,962
A05,2021-02-15,93,21.388,434734,933709,3696,950
A05,2021-02-22,94,21.618,405430,948919,3600,592
A05,2021-03-01,95,21.848,408877,967832,4532,642
A05,2021-03-08,96,22.078,473173,982167,3226,558
A05,2021-03-15,97,22.308,457614,991385,2005,432
A05,2021-03-22,98,22.538,439832,1002606,2565,360
A05,2021-03-29,99,22.768,510984,1015906,2896,334
A05,2021-04-05,100,22.998,546146,1024072,1527,383
A05,2021-04-12,101,23.228,455706,1037217,3034,312
A05,2021-04-19,102,23.458,700007,1075933,8755,1504
A05,2021-04-26,103,23.688,632810,1107976,7314,1435
A05,2021-05-03,104,23.918,691383,1144702,8353,1261
A05,2021-05-10,105,24.148,735320,1166244,4470,1202
A05,2021-05-17,106,24.378,680863,1185005,3949,1101
A05,2021-05-24,107,24.608,608120,1200830,3438,740
A05,2021-05-31,108,24.838,691697,1227581,5951,684
A05,2021-06-07,109,25.068,754473,1246326,3800,676
A05,2021-06-14,110,25.298,755531,1261428,2905,728
A05,2021-06-21,111,25.528,766394,1274199,2307,512
A05,2021-06-28,112,25.758,711726,1287537,2615,357
A05,2021-07-05,113,25.988,787888,1300733,2379,499
A05,2021-07-12,114,26.218,776238,1312382,2039,319
A05,2021-07-19,115,26.448,819138,1321397,1271,333
A05,2021-07-26,116,26.678,641868,1328037,1183,256
A05,2021-08-02,117,26.908,762199,1341648,2596,343
A05,2021-08-09,118,27.138,776796,1349962,1244,322
A05,2021-08-16,119,27.368,712027,1383352,7703,317
A05,2021-08-23,120,27.598,1288606,1466904,18661,2470
A05,2021-08-30,121,27.828,1127613,1520791,11780,2803
A05,2021-09-06,122,28.058,1255490,1580556,12945,2539
A05,2021-09-13,123,28.288,1153776,1623080,8979,1935
A05,2021-09-20,124,28.518,1172848,1660182,7613,1464
A05,2021-09-27,125,28.748,1130658,1691546,6334,1499
A05,2021-10-04,126,28.978,1120521,1714711,4344,1114
A05,2021-10-11,127,29.208,1163749,1741227,5083,972
A05,2021-10-18,128,29.438,1125811,1767745,5217,1196
A05,2021-10-25,129,29.668,1186961,1790645,4167,930
A05,2021-11-01,130,29.898,1185127,1812503,3935,723
A05,2021-11-08,131,30.128,1242352,1832885,3428,756
A05,2021-11-15,132,30.358,1213198,1851224,3019,617
A05,2021-11-22,133,30.588,1111573,1868146,2968,600
A05,2021-11-29,134,30.818,1179110,1886949,3266,457
A05,2021-12-06,135,31.048,1260342,1901369,1961,533
A05,2021-12-13,136,31.278,1092971,1914221,2052,467
A05,2021-12-20,137,31.508,1254435,1935808,3797,431
A05,2021-12-27,138,31.738,1232291,1948783,1727,339
A05,2022-01-03,139,31.968,1216119,1961599,1746,350
A05,2022-01-10,140,32.198,1249419,1986248,4624,403
A05,2022-01-17,141,32.428,1504471,2020753,6398,1033
A05,2022-01-24,142,32.658,1330648,2045559,4495,934
A05,2022-01-31,143,32.888,1331236,2068375,4020,1071
A05,2022-02-07,144,33.118,1295782,2089439,3704,844
A05,2022-02-14,145,33.348,1297022,2113796,4545,787
A05,2022-02-21,146,33.578,1417649,2135444,3554,762
A05,2022-02-28,147,33.808,1283775,2153432,3036,529
A05,2022-03-07,148,34.038,1118660,2167528,2543,403
A05,2022-03-14,149,34.268,1169484,2193637,5418,577
A05,2022-03-21,150,34.497,1385202,2217290,4226,635
A05,2022-03-28,151,34.727,1304745,2230330,1822,435
A05,2022-04-04,152,34.957,1152853,2241268,1735,397
A05,2022-04-11,153,35.187,1233295,2253371,1812,568
A05,2022-04-18,154,35.417,1134897,2262478,1351,457
A05,2022-04-25,155,35.647,1190792,2273730,1740,339
A05,2022-05-02,156,35.877,1157089,2283252,1413,374
A05,2022-05-09,157,36.107,1099647,2292211,1442,345
A05,2022-05-16,158,36.337,1048602,2307231,3110,310
A05,2022-05-23,159,36.567,1264906,2347268,8773,1232
A05,2022-05-30,160,36.797,1337260,2374858,5498,1271
A05,2022-06-06,161,37.027,1220894,2393096,3514,635
A05,2022-06-13,162,37.257,1167783,2410575,3491,737
A05,2022-06-20,163,37.487,1192515,2428656,3590,767
A05,2022-06-27,164,37.717,1091285,2443641,3118,689
A05,2022-07-04,165,37.947,1207897,2461026,3406,624
A05,2022-07-11,166,38.177,1132728,2473525,2413,608
A05,2022-07-18,167,38.407,1097684,2484911,2245,457
A05,2022-07-25,168,38.637,961294,2493451,1927,479
A05,2022-08-01,169,38.867,1124822,2510961,3720,513
A05,2022-08-08,170,39.097,1122328,2519946,1613,390
A05,2022-08-15,171,39.327,883530,2525489,1430,283
A05,2022-08-22,172,39.557,1069561,2542156,3696,406
A05,2022-08-29,173,39.787,1084895,2562829,4671,385
A05,2022-09-05,174,40.017,1426958,2609662,10274,1640
A05,2022-09-12,175,40.247,1437479,2643457,7031,1375
A05,2022-09-19,176,40.477,1184013,2668483,5583,1271
A05,2022-09-26,177,40.707,1287201,2694949,5679,1007
A05,2022-10-03,178,40.937,1130178,2721559,6181,1068
A05,2022-10-10,179,41.167,1435211,2753201,6611,641
A05,2022-10-17,180,41.397,1296128,2774594,4470,910
A05,2022-10-24,181,41.627,1287375,2793976,4014,806
A05,2022-10-31,182,41.857,1323220,2807743,2529,565
A05,2022-11-07,183,42.087,1206606,2818719,2171,803
A05,2022-11-14,184,42.317,1197557,2833010,3037,605
A05,2022-11-21,185,42.547,1228228,2847397,2989,404
A05,2022-11-28,186,42.777,1253423,2857665,1903,606
A05,2022-12-05,187,43.007,1218305,2873801,3479,432
A05,2022-12-12,188,43.237,1372810,2886043,2088,403
A05,2022-12-19,189,43.467,1214814,2906910,4699,477
A05,2022-12-26,190,43.697,1607537,2943411,7529,1041
A05,2023-01-02,191,43.927,1465814,2966960,4724,1194
A05,2023-01-09,192,44.157,1427196,2986243,3789,1053
A05,2023-01-16,193,44.387,1450301,3005901,3838,802
A05,2023-01-23,194,44.617,1259456,3020870,3220,882
A05,2023-01-30,195,44.847,1162470,3045020,5802,827
A05,2023-02-06,196,45.077,1520603,3071243,5341,607
